"object id","Sprite_Listing3 target","Sprite_ListingK target","current skdisasm label/comment","proposed comment/name","primary evidence","OpenGGF corroboration","confidence","upstream patch decision"
"$00","Obj_Ring","Obj_Ring","Set1: Obj_Ring; Set2: Obj_Ring","Keep target label; rely on table-level header/hex-ID guidance in pilot patch","Pointer table entry in SK Set file(s); table selection code at sonic3k.asm loc_1B6A8 chooses Sprite_Listing3 or Sprite_ListingK by Current_zone; includes at sonic3k.asm Sprite_Listing3/Sprite_ListingK","Set 1 OpenGGF primary name Ring; Set 2 OpenGGF primary name Ring","High for pointer target and table-selection annotation; no behavior claim","Keep target label; rely on table-level header/hex-ID guidance in pilot patch"
"$BF","Obj_Ribot","","Set1: Obj_Ribot; Set2: not present","Set 1-only slot beyond SK Set 2 table; no per-entry change in pilot patch","Pointer table entry in SK Set file(s); table selection code at sonic3k.asm loc_1B6A8 chooses Sprite_Listing3 or Sprite_ListingK by Current_zone; includes at sonic3k.asm Sprite_Listing3/Sprite_ListingK","Set 1 OpenGGF primary name Ribot","High for pointer target and table-selection annotation; no behavior claim","Set 1-only slot beyond SK Set 2 table; no per-entry change in pilot patch"
"$C0","Obj_Orbinaut","","Set1: Obj_Orbinaut; Set2: not present","Set 1-only slot beyond SK Set 2 table; no per-entry change in pilot patch","Pointer table entry in SK Set file(s); table selection code at sonic3k.asm loc_1B6A8 chooses Sprite_Listing3 or Sprite_ListingK by Current_zone; includes at sonic3k.asm Sprite_Listing3/Sprite_ListingK","Set 1 OpenGGF primary name Orbinaut","High for pointer target and table-selection annotation; no behavior claim","Set 1-only slot beyond SK Set 2 table; no per-entry change in pilot patch"
"$C1","Obj_Corkey","","Set1: Obj_Corkey; Set2: not present","Set 1-only slot beyond SK Set 2 table; no per-entry change in pilot patch","Pointer table entry in SK Set file(s); table selection code at sonic3k.asm loc_1B6A8 chooses Sprite_Listing3 or Sprite_ListingK by Current_zone; includes at sonic3k.asm Sprite_Listing3/Sprite_ListingK","Set 1 OpenGGF primary name Corkey","High for pointer target and table-selection annotation; no behavior claim","Set 1-only slot beyond SK Set 2 table; no per-entry change in pilot patch"
"$C2","Obj_Flybot767","","Set1: Obj_Flybot767; Set2: not present","Set 1-only slot beyond SK Set 2 table; no per-entry change in pilot patch","Pointer table entry in SK Set file(s); table selection code at sonic3k.asm loc_1B6A8 chooses Sprite_Listing3 or Sprite_ListingK by Current_zone; includes at sonic3k.asm Sprite_Listing3/Sprite_ListingK","Set 1 OpenGGF primary name Flybot767","High for pointer target and table-selection annotation; no behavior claim","Set 1-only slot beyond SK Set 2 table; no per-entry change in pilot patch"
"$C3","Obj_LBZ1Robotnik","","Set1: Obj_LBZ1Robotnik; Set2: not present","Set 1-only slot beyond SK Set 2 table; no per-entry change in pilot patch","Pointer table entry in SK Set file(s); table selection code at sonic3k.asm loc_1B6A8 chooses Sprite_Listing3 or Sprite_ListingK by Current_zone; includes at sonic3k.asm Sprite_Listing3/Sprite_ListingK","Set 1 OpenGGF primary name LBZ1Robotnik","High for pointer target and table-selection annotation; no behavior claim","Set 1-only slot beyond SK Set 2 table; no per-entry change in pilot patch"
"$C4","Obj_LBZMinibossBox","","Set1: Obj_LBZMinibossBox; Set2: not present","Set 1-only slot beyond SK Set 2 table; no per-entry change in pilot patch","Pointer table entry in SK Set file(s); table selection code at sonic3k.asm loc_1B6A8 chooses Sprite_Listing3 or Sprite_ListingK by Current_zone; includes at sonic3k.asm Sprite_Listing3/Sprite_ListingK","Set 1 OpenGGF primary name LBZMinibossBox","High for pointer target and table-selection annotation; no behavior claim","Set 1-only slot beyond SK Set 2 table; no per-entry change in pilot patch"
"$C5","Obj_LBZMinibossBoxKnux","","Set1: Obj_LBZMinibossBoxKnux; Set2: not present","Set 1-only slot beyond SK Set 2 table; no per-entry change in pilot patch","Pointer table entry in SK Set file(s); table selection code at sonic3k.asm loc_1B6A8 chooses Sprite_Listing3 or Sprite_ListingK by Current_zone; includes at sonic3k.asm Sprite_Listing3/Sprite_ListingK","Set 1 OpenGGF primary name LBZMinibossBoxKnux","High for pointer target and table-selection annotation; no behavior claim","Set 1-only slot beyond SK Set 2 table; no per-entry change in pilot patch"
"$C6","Obj_LBZ2RobotnikShip","","Set1: Obj_LBZ2RobotnikShip; Set2: not present","Set 1-only slot beyond SK Set 2 table; no per-entry change in pilot patch","Pointer table entry in SK Set file(s); table selection code at sonic3k.asm loc_1B6A8 chooses Sprite_Listing3 or Sprite_ListingK by Current_zone; includes at sonic3k.asm Sprite_Listing3/Sprite_ListingK","Set 1 OpenGGF primary name LBZ2RobotnikShip","High for pointer target and table-selection annotation; no behavior claim","Set 1-only slot beyond SK Set 2 table; no per-entry change in pilot patch"
"$C7","Obj_Ring","","Set1: Obj_Ring; Set2: not present","Set 1-only slot beyond SK Set 2 table; no per-entry change in pilot patch","Pointer table entry in SK Set file(s); table selection code at sonic3k.asm loc_1B6A8 chooses Sprite_Listing3 or Sprite_ListingK by Current_zone; includes at sonic3k.asm Sprite_Listing3/Sprite_ListingK","Set 1 not explicitly named in OpenGGF registry switch","High for pointer target and table-selection annotation; no behavior claim","Set 1-only slot beyond SK Set 2 table; no per-entry change in pilot patch"
"$C8","Obj_LBZKnuxPillar","","Set1: Obj_LBZKnuxPillar; Set2: not present","Set 1-only slot beyond SK Set 2 table; no per-entry change in pilot patch","Pointer table entry in SK Set file(s); table selection code at sonic3k.asm loc_1B6A8 chooses Sprite_Listing3 or Sprite_ListingK by Current_zone; includes at sonic3k.asm Sprite_Listing3/Sprite_ListingK","Set 1 OpenGGF primary name LBZKnuxPillar","High for pointer target and table-selection annotation; no behavior claim","Set 1-only slot beyond SK Set 2 table; no per-entry change in pilot patch"
"$C9","Obj_LBZMiniboss","","Set1: Obj_LBZMiniboss; Set2: not present","Set 1-only slot beyond SK Set 2 table; no per-entry change in pilot patch","Pointer table entry in SK Set file(s); table selection code at sonic3k.asm loc_1B6A8 chooses Sprite_Listing3 or Sprite_ListingK by Current_zone; includes at sonic3k.asm Sprite_Listing3/Sprite_ListingK","Set 1 OpenGGF primary name LBZMiniboss","High for pointer target and table-selection annotation; no behavior claim","Set 1-only slot beyond SK Set 2 table; no per-entry change in pilot patch"
"$CA","Obj_LBZFinalBoss1","","Set1: Obj_LBZFinalBoss1; Set2: not present","Set 1-only slot beyond SK Set 2 table; no per-entry change in pilot patch","Pointer table entry in SK Set file(s); table selection code at sonic3k.asm loc_1B6A8 chooses Sprite_Listing3 or Sprite_ListingK by Current_zone; includes at sonic3k.asm Sprite_Listing3/Sprite_ListingK","Set 1 OpenGGF primary name LBZFinalBoss1","High for pointer target and table-selection annotation; no behavior claim","Set 1-only slot beyond SK Set 2 table; no per-entry change in pilot patch"
"$CB","Obj_LBZEndBoss","","Set1: Obj_LBZEndBoss; Set2: not present","Set 1-only slot beyond SK Set 2 table; no per-entry change in pilot patch","Pointer table entry in SK Set file(s); table selection code at sonic3k.asm loc_1B6A8 chooses Sprite_Listing3 or Sprite_ListingK by Current_zone; includes at sonic3k.asm Sprite_Listing3/Sprite_ListingK","Set 1 OpenGGF primary name LBZEndBoss","High for pointer target and table-selection annotation; no behavior claim","Set 1-only slot beyond SK Set 2 table; no per-entry change in pilot patch"
"$CC","Obj_LBZFinalBoss2","","Set1: Obj_LBZFinalBoss2; Set2: not present","Set 1-only slot beyond SK Set 2 table; no per-entry change in pilot patch","Pointer table entry in SK Set file(s); table selection code at sonic3k.asm loc_1B6A8 chooses Sprite_Listing3 or Sprite_ListingK by Current_zone; includes at sonic3k.asm Sprite_Listing3/Sprite_ListingK","Set 1 OpenGGF primary name LBZFinalBoss2","High for pointer target and table-selection annotation; no behavior claim","Set 1-only slot beyond SK Set 2 table; no per-entry change in pilot patch"
"$CD","Obj_LBZFinalBossKnux","","Set1: Obj_LBZFinalBossKnux; Set2: not present","Set 1-only slot beyond SK Set 2 table; no per-entry change in pilot patch","Pointer table entry in SK Set file(s); table selection code at sonic3k.asm loc_1B6A8 chooses Sprite_Listing3 or Sprite_ListingK by Current_zone; includes at sonic3k.asm Sprite_Listing3/Sprite_ListingK","Set 1 OpenGGF primary name LBZFinalBossKnux","High for pointer target and table-selection annotation; no behavior claim","Set 1-only slot beyond SK Set 2 table; no per-entry change in pilot patch"
"$CE","Obj_FBZExitDoor","","Set1: Obj_FBZExitDoor; Set2: not present","Set 1-only slot beyond SK Set 2 table; no per-entry change in pilot patch","Pointer table entry in SK Set file(s); table selection code at sonic3k.asm loc_1B6A8 chooses Sprite_Listing3 or Sprite_ListingK by Current_zone; includes at sonic3k.asm Sprite_Listing3/Sprite_ListingK","Set 1 OpenGGF primary name FBZExitDoor","High for pointer target and table-selection annotation; no behavior claim","Set 1-only slot beyond SK Set 2 table; no per-entry change in pilot patch"
"$CF","Obj_FBZEggPrison","","Set1: Obj_FBZEggPrison; Set2: not present","Set 1-only slot beyond SK Set 2 table; no per-entry change in pilot patch","Pointer table entry in SK Set file(s); table selection code at sonic3k.asm loc_1B6A8 chooses Sprite_Listing3 or Sprite_ListingK by Current_zone; includes at sonic3k.asm Sprite_Listing3/Sprite_ListingK","Set 1 OpenGGF primary name FBZEggPrison","High for pointer target and table-selection annotation; no behavior claim","Set 1-only slot beyond SK Set 2 table; no per-entry change in pilot patch"
"$D0","Obj_FBZSpringPlunger","","Set1: Obj_FBZSpringPlunger; Set2: not present","Set 1-only slot beyond SK Set 2 table; no per-entry change in pilot patch","Pointer table entry in SK Set file(s); table selection code at sonic3k.asm loc_1B6A8 chooses Sprite_Listing3 or Sprite_ListingK by Current_zone; includes at sonic3k.asm Sprite_Listing3/Sprite_ListingK","Set 1 OpenGGF primary name FBZSpringPlunger","High for pointer target and table-selection annotation; no behavior claim","Set 1-only slot beyond SK Set 2 table; no per-entry change in pilot patch"
"$D1","Obj_Ring","","Set1: Obj_Ring; Set2: not present","Set 1-only slot beyond SK Set 2 table; no per-entry change in pilot patch","Pointer table entry in SK Set file(s); table selection code at sonic3k.asm loc_1B6A8 chooses Sprite_Listing3 or Sprite_ListingK by Current_zone; includes at sonic3k.asm Sprite_Listing3/Sprite_ListingK","Set 1 not explicitly named in OpenGGF registry switch","High for pointer target and table-selection annotation; no behavior claim","Set 1-only slot beyond SK Set 2 table; no per-entry change in pilot patch"
"$D2","Obj_Ring","","Set1: Obj_Ring; Set2: not present","Set 1-only slot beyond SK Set 2 table; no per-entry change in pilot patch","Pointer table entry in SK Set file(s); table selection code at sonic3k.asm loc_1B6A8 chooses Sprite_Listing3 or Sprite_ListingK by Current_zone; includes at sonic3k.asm Sprite_Listing3/Sprite_ListingK","Set 1 not explicitly named in OpenGGF registry switch","High for pointer target and table-selection annotation; no behavior claim","Set 1-only slot beyond SK Set 2 table; no per-entry change in pilot patch"
"$D3","Obj_Ring","","Set1: Obj_Ring; Set2: not present","Set 1-only slot beyond SK Set 2 table; no per-entry change in pilot patch","Pointer table entry in SK Set file(s); table selection code at sonic3k.asm loc_1B6A8 chooses Sprite_Listing3 or Sprite_ListingK by Current_zone; includes at sonic3k.asm Sprite_Listing3/Sprite_ListingK","Set 1 not explicitly named in OpenGGF registry switch","High for pointer target and table-selection annotation; no behavior claim","Set 1-only slot beyond SK Set 2 table; no per-entry change in pilot patch"
"$D4","Obj_Ring","","Set1: Obj_Ring; Set2: not present","Set 1-only slot beyond SK Set 2 table; no per-entry change in pilot patch","Pointer table entry in SK Set file(s); table selection code at sonic3k.asm loc_1B6A8 chooses Sprite_Listing3 or Sprite_ListingK by Current_zone; includes at sonic3k.asm Sprite_Listing3/Sprite_ListingK","Set 1 not explicitly named in OpenGGF registry switch","High for pointer target and table-selection annotation; no behavior claim","Set 1-only slot beyond SK Set 2 table; no per-entry change in pilot patch"
"$D5","Obj_Ring","","Set1: Obj_Ring; Set2: not present","Set 1-only slot beyond SK Set 2 table; no per-entry change in pilot patch","Pointer table entry in SK Set file(s); table selection code at sonic3k.asm loc_1B6A8 chooses Sprite_Listing3 or Sprite_ListingK by Current_zone; includes at sonic3k.asm Sprite_Listing3/Sprite_ListingK","Set 1 not explicitly named in OpenGGF registry switch","High for pointer target and table-selection annotation; no behavior claim","Set 1-only slot beyond SK Set 2 table; no per-entry change in pilot patch"
"$D6","Obj_Ring","","Set1: Obj_Ring; Set2: not present","Set 1-only slot beyond SK Set 2 table; no per-entry change in pilot patch","Pointer table entry in SK Set file(s); table selection code at sonic3k.asm loc_1B6A8 chooses Sprite_Listing3 or Sprite_ListingK by Current_zone; includes at sonic3k.asm Sprite_Listing3/Sprite_ListingK","Set 1 not explicitly named in OpenGGF registry switch","High for pointer target and table-selection annotation; no behavior claim","Set 1-only slot beyond SK Set 2 table; no per-entry change in pilot patch"
"$D7","Obj_Ring","","Set1: Obj_Ring; Set2: not present","Set 1-only slot beyond SK Set 2 table; no per-entry change in pilot patch","Pointer table entry in SK Set file(s); table selection code at sonic3k.asm loc_1B6A8 chooses Sprite_Listing3 or Sprite_ListingK by Current_zone; includes at sonic3k.asm Sprite_Listing3/Sprite_ListingK","Set 1 not explicitly named in OpenGGF registry switch","High for pointer target and table-selection annotation; no behavior claim","Set 1-only slot beyond SK Set 2 table; no per-entry change in pilot patch"
"$D8","Obj_Ring","","Set1: Obj_Ring; Set2: not present","Set 1-only slot beyond SK Set 2 table; no per-entry change in pilot patch","Pointer table entry in SK Set file(s); table selection code at sonic3k.asm loc_1B6A8 chooses Sprite_Listing3 or Sprite_ListingK by Current_zone; includes at sonic3k.asm Sprite_Listing3/Sprite_ListingK","Set 1 not explicitly named in OpenGGF registry switch","High for pointer target and table-selection annotation; no behavior claim","Set 1-only slot beyond SK Set 2 table; no per-entry change in pilot patch"
"$D9","Obj_Ring","","Set1: Obj_Ring; Set2: not present","Set 1-only slot beyond SK Set 2 table; no per-entry change in pilot patch","Pointer table entry in SK Set file(s); table selection code at sonic3k.asm loc_1B6A8 chooses Sprite_Listing3 or Sprite_ListingK by Current_zone; includes at sonic3k.asm Sprite_Listing3/Sprite_ListingK","Set 1 not explicitly named in OpenGGF registry switch","High for pointer target and table-selection annotation; no behavior claim","Set 1-only slot beyond SK Set 2 table; no per-entry change in pilot patch"
"$DA","Obj_Ring","","Set1: Obj_Ring; Set2: not present","Set 1-only slot beyond SK Set 2 table; no per-entry change in pilot patch","Pointer table entry in SK Set file(s); table selection code at sonic3k.asm loc_1B6A8 chooses Sprite_Listing3 or Sprite_ListingK by Current_zone; includes at sonic3k.asm Sprite_Listing3/Sprite_ListingK","Set 1 not explicitly named in OpenGGF registry switch","High for pointer target and table-selection annotation; no behavior claim","Set 1-only slot beyond SK Set 2 table; no per-entry change in pilot patch"
"$DB","Obj_Ring","","Set1: Obj_Ring; Set2: not present","Set 1-only slot beyond SK Set 2 table; no per-entry change in pilot patch","Pointer table entry in SK Set file(s); table selection code at sonic3k.asm loc_1B6A8 chooses Sprite_Listing3 or Sprite_ListingK by Current_zone; includes at sonic3k.asm Sprite_Listing3/Sprite_ListingK","Set 1 not explicitly named in OpenGGF registry switch","High for pointer target and table-selection annotation; no behavior claim","Set 1-only slot beyond SK Set 2 table; no per-entry change in pilot patch"
"$DC","Obj_Ring","","Set1: Obj_Ring; Set2: not present","Set 1-only slot beyond SK Set 2 table; no per-entry change in pilot patch","Pointer table entry in SK Set file(s); table selection code at sonic3k.asm loc_1B6A8 chooses Sprite_Listing3 or Sprite_ListingK by Current_zone; includes at sonic3k.asm Sprite_Listing3/Sprite_ListingK","Set 1 not explicitly named in OpenGGF registry switch","High for pointer target and table-selection annotation; no behavior claim","Set 1-only slot beyond SK Set 2 table; no per-entry change in pilot patch"
"$DD","Obj_Ring","","Set1: Obj_Ring; Set2: not present","Set 1-only slot beyond SK Set 2 table; no per-entry change in pilot patch","Pointer table entry in SK Set file(s); table selection code at sonic3k.asm loc_1B6A8 chooses Sprite_Listing3 or Sprite_ListingK by Current_zone; includes at sonic3k.asm Sprite_Listing3/Sprite_ListingK","Set 1 not explicitly named in OpenGGF registry switch","High for pointer target and table-selection annotation; no behavior claim","Set 1-only slot beyond SK Set 2 table; no per-entry change in pilot patch"
"$DE","Obj_Ring","","Set1: Obj_Ring; Set2: not present","Set 1-only slot beyond SK Set 2 table; no per-entry change in pilot patch","Pointer table entry in SK Set file(s); table selection code at sonic3k.asm loc_1B6A8 chooses Sprite_Listing3 or Sprite_ListingK by Current_zone; includes at sonic3k.asm Sprite_Listing3/Sprite_ListingK","Set 1 not explicitly named in OpenGGF registry switch","High for pointer target and table-selection annotation; no behavior claim","Set 1-only slot beyond SK Set 2 table; no per-entry change in pilot patch"
"$DF","Obj_Ring","","Set1: Obj_Ring; Set2: not present","Set 1-only slot beyond SK Set 2 table; no per-entry change in pilot patch","Pointer table entry in SK Set file(s); table selection code at sonic3k.asm loc_1B6A8 chooses Sprite_Listing3 or Sprite_ListingK by Current_zone; includes at sonic3k.asm Sprite_Listing3/Sprite_ListingK","Set 1 not explicitly named in OpenGGF registry switch","High for pointer target and table-selection annotation; no behavior claim","Set 1-only slot beyond SK Set 2 table; no per-entry change in pilot patch"
"$E0","Obj_FBZWallMissile","","Set1: Obj_FBZWallMissile; Set2: not present","Set 1-only slot beyond SK Set 2 table; no per-entry change in pilot patch","Pointer table entry in SK Set file(s); table selection code at sonic3k.asm loc_1B6A8 chooses Sprite_Listing3 or Sprite_ListingK by Current_zone; includes at sonic3k.asm Sprite_Listing3/Sprite_ListingK","Set 1 OpenGGF primary name FBZWallMissile","High for pointer target and table-selection annotation; no behavior claim","Set 1-only slot beyond SK Set 2 table; no per-entry change in pilot patch"
"$E1","Obj_FBZMine","","Set1: Obj_FBZMine; Set2: not present","Set 1-only slot beyond SK Set 2 table; no per-entry change in pilot patch","Pointer table entry in SK Set file(s); table selection code at sonic3k.asm loc_1B6A8 chooses Sprite_Listing3 or Sprite_ListingK by Current_zone; includes at sonic3k.asm Sprite_Listing3/Sprite_ListingK","Set 1 OpenGGF primary name FBZMine","High for pointer target and table-selection annotation; no behavior claim","Set 1-only slot beyond SK Set 2 table; no per-entry change in pilot patch"
"$E2","Obj_FBZElevator","","Set1: Obj_FBZElevator; Set2: not present","Set 1-only slot beyond SK Set 2 table; no per-entry change in pilot patch","Pointer table entry in SK Set file(s); table selection code at sonic3k.asm loc_1B6A8 chooses Sprite_Listing3 or Sprite_ListingK by Current_zone; includes at sonic3k.asm Sprite_Listing3/Sprite_ListingK","Set 1 OpenGGF primary name FBZElevator","High for pointer target and table-selection annotation; no behavior claim","Set 1-only slot beyond SK Set 2 table; no per-entry change in pilot patch"
"$E3","Obj_FBZTrapSpring","","Set1: Obj_FBZTrapSpring; Set2: not present","Set 1-only slot beyond SK Set 2 table; no per-entry change in pilot patch","Pointer table entry in SK Set file(s); table selection code at sonic3k.asm loc_1B6A8 chooses Sprite_Listing3 or Sprite_ListingK by Current_zone; includes at sonic3k.asm Sprite_Listing3/Sprite_ListingK","Set 1 OpenGGF primary name FBZTrapSpring","High for pointer target and table-selection annotation; no behavior claim","Set 1-only slot beyond SK Set 2 table; no per-entry change in pilot patch"
"$E4","Obj_FBZFlamethrower","","Set1: Obj_FBZFlamethrower; Set2: not present","Set 1-only slot beyond SK Set 2 table; no per-entry change in pilot patch","Pointer table entry in SK Set file(s); table selection code at sonic3k.asm loc_1B6A8 chooses Sprite_Listing3 or Sprite_ListingK by Current_zone; includes at sonic3k.asm Sprite_Listing3/Sprite_ListingK","Set 1 OpenGGF primary name FBZFlamethrower","High for pointer target and table-selection annotation; no behavior claim","Set 1-only slot beyond SK Set 2 table; no per-entry change in pilot patch"
"$E5","Obj_FBZSpiderCrane","","Set1: Obj_FBZSpiderCrane; Set2: not present","Set 1-only slot beyond SK Set 2 table; no per-entry change in pilot patch","Pointer table entry in SK Set file(s); table selection code at sonic3k.asm loc_1B6A8 chooses Sprite_Listing3 or Sprite_ListingK by Current_zone; includes at sonic3k.asm Sprite_Listing3/Sprite_ListingK","Set 1 OpenGGF primary name FBZSpiderCrane","High for pointer target and table-selection annotation; no behavior claim","Set 1-only slot beyond SK Set 2 table; no per-entry change in pilot patch"
"$E6","Obj_PachinkoTriangleBumper","","Set1: Obj_PachinkoTriangleBumper; Set2: not present","Set 1-only slot beyond SK Set 2 table; no per-entry change in pilot patch","Pointer table entry in SK Set file(s); table selection code at sonic3k.asm loc_1B6A8 chooses Sprite_Listing3 or Sprite_ListingK by Current_zone; includes at sonic3k.asm Sprite_Listing3/Sprite_ListingK","Set 1 OpenGGF primary name PachinkoTriangleBumper","High for pointer target and table-selection annotation; no behavior claim","Set 1-only slot beyond SK Set 2 table; no per-entry change in pilot patch"
"$E7","Obj_PachinkoFlipper","","Set1: Obj_PachinkoFlipper; Set2: not present","Set 1-only slot beyond SK Set 2 table; no per-entry change in pilot patch","Pointer table entry in SK Set file(s); table selection code at sonic3k.asm loc_1B6A8 chooses Sprite_Listing3 or Sprite_ListingK by Current_zone; includes at sonic3k.asm Sprite_Listing3/Sprite_ListingK","Set 1 OpenGGF primary name PachinkoFlipper","High for pointer target and table-selection annotation; no behavior claim","Set 1-only slot beyond SK Set 2 table; no per-entry change in pilot patch"
"$E8","Obj_PachinkoEnergyTrap","","Set1: Obj_PachinkoEnergyTrap; Set2: not present","Set 1-only slot beyond SK Set 2 table; no per-entry change in pilot patch","Pointer table entry in SK Set file(s); table selection code at sonic3k.asm loc_1B6A8 chooses Sprite_Listing3 or Sprite_ListingK by Current_zone; includes at sonic3k.asm Sprite_Listing3/Sprite_ListingK","Set 1 OpenGGF primary name PachinkoEnergyTrap","High for pointer target and table-selection annotation; no behavior claim","Set 1-only slot beyond SK Set 2 table; no per-entry change in pilot patch"
"$E9","Obj_PachinkoInvisibleUnknown","","Set1: Obj_PachinkoInvisibleUnknown; Set2: not present","Set 1-only slot beyond SK Set 2 table; no per-entry change in pilot patch","Pointer table entry in SK Set file(s); table selection code at sonic3k.asm loc_1B6A8 chooses Sprite_Listing3 or Sprite_ListingK by Current_zone; includes at sonic3k.asm Sprite_Listing3/Sprite_ListingK","Set 1 OpenGGF primary name PachinkoInvisibleUnknown","High for pointer target and table-selection annotation; no behavior claim","Set 1-only slot beyond SK Set 2 table; no per-entry change in pilot patch"
"$EA","Obj_Pachinko_Platform","","Set1: Obj_Pachinko_Platform; Set2: not present","Set 1-only slot beyond SK Set 2 table; no per-entry change in pilot patch","Pointer table entry in SK Set file(s); table selection code at sonic3k.asm loc_1B6A8 chooses Sprite_Listing3 or Sprite_ListingK by Current_zone; includes at sonic3k.asm Sprite_Listing3/Sprite_ListingK","Set 1 OpenGGF primary name PachinkoPlatform","High for pointer target and table-selection annotation; no behavior claim","Set 1-only slot beyond SK Set 2 table; no per-entry change in pilot patch"
"$EB","Obj_GumballItem","","Set1: Obj_GumballItem; Set2: not present","Set 1-only slot beyond SK Set 2 table; no per-entry change in pilot patch","Pointer table entry in SK Set file(s); table selection code at sonic3k.asm loc_1B6A8 chooses Sprite_Listing3 or Sprite_ListingK by Current_zone; includes at sonic3k.asm Sprite_Listing3/Sprite_ListingK","Set 1 OpenGGF primary name GumballItem","High for pointer target and table-selection annotation; no behavior claim","Set 1-only slot beyond SK Set 2 table; no per-entry change in pilot patch"
"$EC","Obj_PachinkoMagnetOrb","","Set1: Obj_PachinkoMagnetOrb; Set2: not present","Set 1-only slot beyond SK Set 2 table; no per-entry change in pilot patch","Pointer table entry in SK Set file(s); table selection code at sonic3k.asm loc_1B6A8 chooses Sprite_Listing3 or Sprite_ListingK by Current_zone; includes at sonic3k.asm Sprite_Listing3/Sprite_ListingK","Set 1 OpenGGF primary name PachinkoMagnetOrb","High for pointer target and table-selection annotation; no behavior claim","Set 1-only slot beyond SK Set 2 table; no per-entry change in pilot patch"
"$ED","Obj_PachinkoItemOrb","","Set1: Obj_PachinkoItemOrb; Set2: not present","Set 1-only slot beyond SK Set 2 table; no per-entry change in pilot patch","Pointer table entry in SK Set file(s); table selection code at sonic3k.asm loc_1B6A8 chooses Sprite_Listing3 or Sprite_ListingK by Current_zone; includes at sonic3k.asm Sprite_Listing3/Sprite_ListingK","Set 1 OpenGGF primary name PachinkoItemOrb","High for pointer target and table-selection annotation; no behavior claim","Set 1-only slot beyond SK Set 2 table; no per-entry change in pilot patch"
"$EE","Obj_Ring","","Set1: Obj_Ring; Set2: not present","Set 1-only slot beyond SK Set 2 table; no per-entry change in pilot patch","Pointer table entry in SK Set file(s); table selection code at sonic3k.asm loc_1B6A8 chooses Sprite_Listing3 or Sprite_ListingK by Current_zone; includes at sonic3k.asm Sprite_Listing3/Sprite_ListingK","Set 1 not explicitly named in OpenGGF registry switch","High for pointer target and table-selection annotation; no behavior claim","Set 1-only slot beyond SK Set 2 table; no per-entry change in pilot patch"
"$EF","Obj_Ring","","Set1: Obj_Ring; Set2: not present","Set 1-only slot beyond SK Set 2 table; no per-entry change in pilot patch","Pointer table entry in SK Set file(s); table selection code at sonic3k.asm loc_1B6A8 chooses Sprite_Listing3 or Sprite_ListingK by Current_zone; includes at sonic3k.asm Sprite_Listing3/Sprite_ListingK","Set 1 not explicitly named in OpenGGF registry switch","High for pointer target and table-selection annotation; no behavior claim","Set 1-only slot beyond SK Set 2 table; no per-entry change in pilot patch"
"$F0","Obj_Ring","","Set1: Obj_Ring; Set2: not present","Set 1-only slot beyond SK Set 2 table; no per-entry change in pilot patch","Pointer table entry in SK Set file(s); table selection code at sonic3k.asm loc_1B6A8 chooses Sprite_Listing3 or Sprite_ListingK by Current_zone; includes at sonic3k.asm Sprite_Listing3/Sprite_ListingK","Set 1 not explicitly named in OpenGGF registry switch","High for pointer target and table-selection annotation; no behavior claim","Set 1-only slot beyond SK Set 2 table; no per-entry change in pilot patch"
"$F1","Obj_Ring","","Set1: Obj_Ring; Set2: not present","Set 1-only slot beyond SK Set 2 table; no per-entry change in pilot patch","Pointer table entry in SK Set file(s); table selection code at sonic3k.asm loc_1B6A8 chooses Sprite_Listing3 or Sprite_ListingK by Current_zone; includes at sonic3k.asm Sprite_Listing3/Sprite_ListingK","Set 1 not explicitly named in OpenGGF registry switch","High for pointer target and table-selection annotation; no behavior claim","Set 1-only slot beyond SK Set 2 table; no per-entry change in pilot patch"
"$F2","Obj_Ring","","Set1: Obj_Ring; Set2: not present","Set 1-only slot beyond SK Set 2 table; no per-entry change in pilot patch","Pointer table entry in SK Set file(s); table selection code at sonic3k.asm loc_1B6A8 chooses Sprite_Listing3 or Sprite_ListingK by Current_zone; includes at sonic3k.asm Sprite_Listing3/Sprite_ListingK","Set 1 not explicitly named in OpenGGF registry switch","High for pointer target and table-selection annotation; no behavior claim","Set 1-only slot beyond SK Set 2 table; no per-entry change in pilot patch"
"$F3","Obj_Ring","","Set1: Obj_Ring; Set2: not present","Set 1-only slot beyond SK Set 2 table; no per-entry change in pilot patch","Pointer table entry in SK Set file(s); table selection code at sonic3k.asm loc_1B6A8 chooses Sprite_Listing3 or Sprite_ListingK by Current_zone; includes at sonic3k.asm Sprite_Listing3/Sprite_ListingK","Set 1 not explicitly named in OpenGGF registry switch","High for pointer target and table-selection annotation; no behavior claim","Set 1-only slot beyond SK Set 2 table; no per-entry change in pilot patch"
"$F4","Obj_Ring","","Set1: Obj_Ring; Set2: not present","Set 1-only slot beyond SK Set 2 table; no per-entry change in pilot patch","Pointer table entry in SK Set file(s); table selection code at sonic3k.asm loc_1B6A8 chooses Sprite_Listing3 or Sprite_ListingK by Current_zone; includes at sonic3k.asm Sprite_Listing3/Sprite_ListingK","Set 1 not explicitly named in OpenGGF registry switch","High for pointer target and table-selection annotation; no behavior claim","Set 1-only slot beyond SK Set 2 table; no per-entry change in pilot patch"
